gene,name,bp
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2056>,"EPO, EP, MVCD2; erythropoietin; K05437 erythropoietin",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2056>,"EPO, EP, MVCD2; erythropoietin; K05437 erythropoietin",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2064>,"ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, NEU, NGL, TKR1; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 2 (EC:2.7.10.1); K05083 receptor tyrosine-protein kinase erbB-2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2064>,"ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN_19, NEU, NGL, TKR1; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 2 (EC:2.7.10.1); K05083 receptor tyrosine-protein kinase erbB-2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0045765>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2065>,"ERBB3, ErbB-3, HER3, LCCS2, MDA-BF-1, c-erbB-3, c-erbB3, erbB3-S, p180-ErbB3, p45-sErbB3, p85-sErbB3; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 3 (EC:2.7.10.1); K05084 receptor tyrosine-protein kinase erbB-3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2066>,"ERBB4, ALS19, HER4, p180erbB4; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4 (EC:2.7.10.1); K05085 receptor tyrosine-protein kinase erbB-4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2066>,"ERBB4, ALS19, HER4, p180erbB4; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4 (EC:2.7.10.1); K05085 receptor tyrosine-protein kinase erbB-4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2066>,"ERBB4, ALS19, HER4, p180erbB4; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4 (EC:2.7.10.1); K05085 receptor tyrosine-protein kinase erbB-4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2066>,"ERBB4, ALS19, HER4, p180erbB4; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4 (EC:2.7.10.1); K05085 receptor tyrosine-protein kinase erbB-4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2066>,"ERBB4, ALS19, HER4, p180erbB4; v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4 (EC:2.7.10.1); K05085 receptor tyrosine-protein kinase erbB-4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2069>,"EREG, ER; epiregulin; K09784 epiregulin",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2069>,"EREG, ER; epiregulin; K09784 epiregulin",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2069>,"EREG, ER; epiregulin; K09784 epiregulin",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_207>,"AKT1, AKT, CWS6, PKB, PKB-ALPHA, PRKBA, RAC, RAC-ALPHA; v-akt murine thymoma viral oncogene homolog 1 (EC:2.7.11.1); K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_207>,"AKT1, AKT, CWS6, PKB, PKB-ALPHA, PRKBA, RAC, RAC-ALPHA; v-akt murine thymoma viral oncogene homolog 1 (EC:2.7.11.1); K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_207>,"AKT1, AKT, CWS6, PKB, PKB-ALPHA, PRKBA, RAC, RAC-ALPHA; v-akt murine thymoma viral oncogene homolog 1 (EC:2.7.11.1); K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_207>,"AKT1, AKT, CWS6, PKB, PKB-ALPHA, PRKBA, RAC, RAC-ALPHA; v-akt murine thymoma viral oncogene homolog 1 (EC:2.7.11.1); K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_208>,"AKT2, HIHGHH, PKBB, PKBBETA, PRKBB, RAC-BETA; v-akt murine thymoma viral oncogene homolog 2 (EC:2.7.11.1); K04456 RAC serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2113>,"ETS1, ETS-1, EWSR2, p54; v-ets avian erythroblastosis virus E26 oncogene homolog 1; K02678 c-ets proto-oncogene protein",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2113>,"ETS1, ETS-1, EWSR2, p54; v-ets avian erythroblastosis virus E26 oncogene homolog 1; K02678 c-ets proto-oncogene protein",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2113>,"ETS1, ETS-1, EWSR2, p54; v-ets avian erythroblastosis virus E26 oncogene homolog 1; K02678 c-ets proto-oncogene protein",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2113>,"ETS1, ETS-1, EWSR2, p54; v-ets avian erythroblastosis virus E26 oncogene homolog 1; K02678 c-ets proto-oncogene protein",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2113>,"ETS1, ETS-1, EWSR2, p54; v-ets avian erythroblastosis virus E26 oncogene homolog 1; K02678 c-ets proto-oncogene protein",<http://www.geneontology.org/go#GO_0045765>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2122>,"MECOM, AML1-EVI-1, EVI1, MDS1, MDS1-EVI1, PRDM3; MDS1 and EVI1 complex locus; K04462 ecotropic virus integration site 1 protein",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2122>,"MECOM, AML1-EVI-1, EVI1, MDS1, MDS1-EVI1, PRDM3; MDS1 and EVI1 complex locus; K04462 ecotropic virus integration site 1 protein",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2149>,"F2R, CF2R, HTR, PAR-1, PAR1, TR; coagulation factor II (thrombin) receptor; K03914 coagulation factor II (thrombin) receptor",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2149>,"F2R, CF2R, HTR, PAR-1, PAR1, TR; coagulation factor II (thrombin) receptor; K03914 coagulation factor II (thrombin) receptor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2246>,"FGF1, AFGF, ECGF, ECGF-beta, ECGFA, ECGFB, FGF-1, FGF-alpha, FGFA, GLIO703, HBGF-1, HBGF1; fibroblast growth factor 1 (acidic); K18496 fibroblast growth factor 1",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2246>,"FGF1, AFGF, ECGF, ECGF-beta, ECGFA, ECGFB, FGF-1, FGF-alpha, FGFA, GLIO703, HBGF-1, HBGF1; fibroblast growth factor 1 (acidic); K18496 fibroblast growth factor 1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2246>,"FGF1, AFGF, ECGF, ECGF-beta, ECGFA, ECGFB, FGF-1, FGF-alpha, FGFA, GLIO703, HBGF-1, HBGF1; fibroblast growth factor 1 (acidic); K18496 fibroblast growth factor 1",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2247>,"FGF2, BFGF, FGF-2, FGFB, HBGF-2; fibroblast growth factor 2 (basic); K18497 fibroblast growth factor 2",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2247>,"FGF2, BFGF, FGF-2, FGFB, HBGF-2; fibroblast growth factor 2 (basic); K18497 fibroblast growth factor 2",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2247>,"FGF2, BFGF, FGF-2, FGFB, HBGF-2; fibroblast growth factor 2 (basic); K18497 fibroblast growth factor 2",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2247>,"FGF2, BFGF, FGF-2, FGFB, HBGF-2; fibroblast growth factor 2 (basic); K18497 fibroblast growth factor 2",<http://www.geneontology.org/go#GO_0045765>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2248>,"FGF3, HBGF-3, INT2; fibroblast growth factor 3; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2249>,"FGF4, HBGF-4, HST, HST-1, HSTF1, K-FGF, KFGF; fibroblast growth factor 4; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2249>,"FGF4, HBGF-4, HST, HST-1, HSTF1, K-FGF, KFGF; fibroblast growth factor 4; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2250>,"FGF5, HBGF-5, Smag-82, TCMGLY; fibroblast growth factor 5; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2250>,"FGF5, HBGF-5, Smag-82, TCMGLY; fibroblast growth factor 5; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2251>,"FGF6, HBGF-6, HST2; fibroblast growth factor 6; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2251>,"FGF6, HBGF-6, HST2; fibroblast growth factor 6; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2251>,"FGF6, HBGF-6, HST2; fibroblast growth factor 6; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2252>,"FGF7, HBGF-7, KGF; fibroblast growth factor 7; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2253>,"FGF8, AIGF, FGF-8, HBGF-8, HH6, KAL6; fibroblast growth factor 8 (androgen-induced); K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2253>,"FGF8, AIGF, FGF-8, HBGF-8, HH6, KAL6; fibroblast growth factor 8 (androgen-induced); K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2253>,"FGF8, AIGF, FGF-8, HBGF-8, HH6, KAL6; fibroblast growth factor 8 (androgen-induced); K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2254>,"FGF9, FGF-9, GAF, HBFG-9, HBGF-9, SYNS3; fibroblast growth factor 9; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2254>,"FGF9, FGF-9, GAF, HBFG-9, HBGF-9, SYNS3; fibroblast growth factor 9; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2255>,FGF10; fibroblast growth factor 10; K04358 fibroblast growth factor,<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2255>,FGF10; fibroblast growth factor 10; K04358 fibroblast growth factor,<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2255>,FGF10; fibroblast growth factor 10; K04358 fibroblast growth factor,<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2260>,"FGFR1, BFGFR, CD331, CEK, FGFBR, FGFR-1, FLG, FLT-2, FLT2, HBGFR, HH2, HRTFDS, KAL2, N-SAM, OGD, bFGF-R-1; fibroblast growth factor receptor 1 (EC:2.7.10.1); K04362 fibroblast growth factor receptor 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2260>,"FGFR1, BFGFR, CD331, CEK, FGFBR, FGFR-1, FLG, FLT-2, FLT2, HBGFR, HH2, HRTFDS, KAL2, N-SAM, OGD, bFGF-R-1; fibroblast growth factor receptor 1 (EC:2.7.10.1); K04362 fibroblast growth factor receptor 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2260>,"FGFR1, BFGFR, CD331, CEK, FGFBR, FGFR-1, FLG, FLT-2, FLT2, HBGFR, HH2, HRTFDS, KAL2, N-SAM, OGD, bFGF-R-1; fibroblast growth factor receptor 1 (EC:2.7.10.1); K04362 fibroblast growth factor receptor 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2261>,"FGFR3, ACH, CD333, CEK2, HSFGFR3EX, JTK4; fibroblast growth factor receptor 3 (EC:2.7.10.1); K05094 fibroblast growth factor receptor 3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2261>,"FGFR3, ACH, CD333, CEK2, HSFGFR3EX, JTK4; fibroblast growth factor receptor 3 (EC:2.7.10.1); K05094 fibroblast growth factor receptor 3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2261>,"FGFR3, ACH, CD333, CEK2, HSFGFR3EX, JTK4; fibroblast growth factor receptor 3 (EC:2.7.10.1); K05094 fibroblast growth factor receptor 3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2263>,"FGFR2, BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25; fibroblast growth factor receptor 2 (EC:2.7.10.1); K05093 fibroblast growth factor receptor 2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2263>,"FGFR2, BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25; fibroblast growth factor receptor 2 (EC:2.7.10.1); K05093 fibroblast growth factor receptor 2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2263>,"FGFR2, BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25; fibroblast growth factor receptor 2 (EC:2.7.10.1); K05093 fibroblast growth factor receptor 2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2263>,"FGFR2, BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25; fibroblast growth factor receptor 2 (EC:2.7.10.1); K05093 fibroblast growth factor receptor 2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2263>,"FGFR2, BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25; fibroblast growth factor receptor 2 (EC:2.7.10.1); K05093 fibroblast growth factor receptor 2 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2264>,"FGFR4, CD334, JTK2, TKF; fibroblast growth factor receptor 4 (EC:2.7.10.1); K05095 fibroblast growth factor receptor 4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2277>,"FIGF, VEGF-D, VEGFD; c-fos induced growth factor (vascular endothelial growth factor D); K05449 vascular endothelial growth factor C/D",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2277>,"FIGF, VEGF-D, VEGFD; c-fos induced growth factor (vascular endothelial growth factor D); K05449 vascular endothelial growth factor C/D",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2277>,"FIGF, VEGF-D, VEGFD; c-fos induced growth factor (vascular endothelial growth factor D); K05449 vascular endothelial growth factor C/D",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2308>,"FOXO1, FKH1, FKHR, FOXO1A; forkhead box O1; K07201 forkhead box protein O1",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2308>,"FOXO1, FKH1, FKHR, FOXO1A; forkhead box O1; K07201 forkhead box protein O1",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2308>,"FOXO1, FKH1, FKHR, FOXO1A; forkhead box O1; K07201 forkhead box protein O1",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2308>,"FOXO1, FKH1, FKHR, FOXO1A; forkhead box O1; K07201 forkhead box protein O1",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2309>,"FOXO3, AF6q21, FKHRL1, FKHRL1P2, FOXO2, FOXO3A; forkhead box O3; K09408 forkhead box protein O3",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2321>,"FLT1, FLT, FLT-1, VEGFR-1, VEGFR1; fms-related tyrosine kinase 1 (EC:2.7.10.1); K05096 FMS-like tyrosine kinase 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2321>,"FLT1, FLT, FLT-1, VEGFR-1, VEGFR1; fms-related tyrosine kinase 1 (EC:2.7.10.1); K05096 FMS-like tyrosine kinase 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2321>,"FLT1, FLT, FLT-1, VEGFR-1, VEGFR1; fms-related tyrosine kinase 1 (EC:2.7.10.1); K05096 FMS-like tyrosine kinase 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2322>,"FLT3, CD135, FLK-2, FLK2, STK1; fms-related tyrosine kinase 3 (EC:2.7.10.1); K05092 fms-related tyrosine kinase 3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2322>,"FLT3, CD135, FLK-2, FLK2, STK1; fms-related tyrosine kinase 3 (EC:2.7.10.1); K05092 fms-related tyrosine kinase 3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2322>,"FLT3, CD135, FLK-2, FLK2, STK1; fms-related tyrosine kinase 3 (EC:2.7.10.1); K05092 fms-related tyrosine kinase 3 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2323>,"FLT3LG, FL, FLT3L; fms-related tyrosine kinase 3 ligand; K05454 fms-related tyrosine kinase 3 ligand",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_23239>,"PHLPP1, PHLPP, PLEKHE1, SCOP; PH domain and leucine rich repeat protein phosphatase 1 (EC:3.1.3.16); K16340 PH domain and leucine-rich repeat-containing protein phosphatase [EC:3.1.3.16]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2324>,"FLT4, FLT41, LMPH1A, PCL, VEGFR3; fms-related tyrosine kinase 4 (EC:2.7.10.1); K05097 FMS-like tyrosine kinase 4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2324>,"FLT4, FLT41, LMPH1A, PCL, VEGFR3; fms-related tyrosine kinase 4 (EC:2.7.10.1); K05097 FMS-like tyrosine kinase 4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2324>,"FLT4, FLT41, LMPH1A, PCL, VEGFR3; fms-related tyrosine kinase 4 (EC:2.7.10.1); K05097 FMS-like tyrosine kinase 4 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2335>,"FN1, CIG, ED-B, FINC, FN, FNZ, GFND, GFND2, LETS, MSF; fibronectin 1; K05717 fibronectin 1",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_23604>,"DAPK2, DRP-1, DRP1; death-associated protein kinase 2 (EC:2.7.11.1); K08803 death-associated protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_23604>,"DAPK2, DRP-1, DRP1; death-associated protein kinase 2 (EC:2.7.11.1); K08803 death-associated protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_23678>,"SGK3, CISK, SGK2, SGKL; serum/glucocorticoid regulated kinase family, member 3 (EC:2.7.11.1); K13304 serum/glucocorticoid-regulated kinase 3 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_25>,"ABL1, ABL, JTK7, bcr/abl, c-ABL, c-ABL1, p150, v-abl; ABL proto-oncogene 1, non-receptor tyrosine kinase (EC:2.7.10.2); K06619 abelson tyrosine-protein kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_25>,"ABL1, ABL, JTK7, bcr/abl, c-ABL, c-ABL1, p150, v-abl; ABL proto-oncogene 1, non-receptor tyrosine kinase (EC:2.7.10.2); K06619 abelson tyrosine-protein kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_25>,"ABL1, ABL, JTK7, bcr/abl, c-ABL, c-ABL1, p150, v-abl; ABL proto-oncogene 1, non-receptor tyrosine kinase (EC:2.7.10.2); K06619 abelson tyrosine-protein kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_2549>,GAB1; GRB2-associated binding protein 1; K09593 GRB2-associated-binding protein 1,<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_26060>,"APPL1, APPL, DIP13alpha; adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1; K08733 DCC-interacting protein 13 alpha",<http://www.geneontology.org/go#GO_0043065>
